"Date","GSPC.Open","GSPC.High","GSPC.Low","GSPC.Close","GSPC.Volume","GSPC.Adjusted","spxdailyReturns"
"2000-09-18","1465.810059","1467.77002","1441.920044","1444.51001","962500000","1444.51001","-0.0145312476669257"
"2000-09-19","1444.51001","1461.160034","1444.51001","1459.900024","1024900000","1459.900024","0.0106541414690509"
"2000-09-20","1459.900024","1460.48999","1430.949951","1451.339966","1.104e+09","1451.339966","-0.00586345493477437"
"2000-09-21","1451.339966","1452.77002","1436.300049","1449.050049","1105400000","1449.050049","-0.00157779504020084"
"2000-09-22","1449.050049","1449.050049","1421.880005","1448.719971","1185500000","1448.719971","-0.00022778923352423"
"2000-09-25","1448.719971","1457.420044","1435.930054","1439.030029","982400000","1439.030029","-0.00668862319424737"
"2000-09-26","1439.030029","1448.040039","1425.25","1427.209961","1106600000","1427.209961","-0.00821391337345052"
"2000-09-27","1427.209961","1437.219971","1419.439941","1426.569946","1174700000","1426.569946","-0.000448437873535798"
"2000-09-28","1426.569946","1461.689941","1425.780029","1458.290039","1206200000","1458.290039","0.0222352174801809"
"2000-09-29","1458.290039","1458.290039","1436.290039","1436.51001","1197100000","1436.51001","-0.0149353204215365"
"2000-10-02","1436.52002","1445.599976","1429.829956","1436.22998","1051200000","1436.22998","-0.000201904599978957"
"2000-10-03","1436.22998","1454.819946","1425.280029","1426.459961","1098100000","1426.459961","-0.00680254495174933"
"2000-10-04","1426.459961","1439.98999","1416.310059","1434.319946","1167400000","1434.319946","0.00551013362792876"
"2000-10-05","1434.319946","1444.170044","1431.800049","1436.280029","1176100000","1436.280029","0.001366559117766"
"2000-10-06","1436.280029","1443.300049","1397.060059","1408.98999","1150100000","1408.98999","-0.019000500215129"
"2000-10-09","1408.98999","1409.689941","1392.47998","1402.030029","716600000","1402.030029","-0.00493968094123935"
"2000-10-10","1402.030029","1408.829956","1383.849976","1387.02002","1.044e+09","1387.02002","-0.0107059112069846"
"2000-10-11","1387.02002","1387.02002","1349.670044","1364.589966","1387500000","1364.589966","-0.0161713988814667"
"2000-10-12","1364.589966","1374.930054","1328.060059","1329.780029","1388600000","1329.780029","-0.0255094481619543"
"2000-10-13","1329.780029","1374.170044","1327.079956","1374.170044","1223900000","1374.170044","0.0333814721472253"
"2000-10-16","1374.170044","1379.47998","1365.060059","1374.619995","1005400000","1374.619995","0.000327434731942138"
"2000-10-17","1374.619995","1380.98999","1342.339966","1349.969971","1161500000","1349.969971","-0.0179322460677578"
"2000-10-18","1349.969971","1356.650024","1305.790039","1342.130005","1441700000","1342.130005","-0.00580751140278512"
"2000-10-19","1342.130005","1389.930054","1342.130005","1388.76001","1297900000","1388.76001","0.0347432847982562"
"2000-10-20","1388.76001","1408.469971","1382.189941","1396.930054","1177400000","1396.930054","0.00588297757796177"
"2000-10-23","1396.930054","1406.959961","1387.75","1395.780029","1046800000","1395.780029","-0.000823251670122572"
"2000-10-24","1395.780029","1415.640015","1388.130005","1398.130005","1158600000","1398.130005","0.00168362919025543"
"2000-10-25","1398.130005","1398.130005","1362.209961","1364.900024","1315600000","1364.900024","-0.0237674471480926"
"2000-10-26","1364.900024","1372.719971","1337.810059","1364.439941","1303800000","1364.439941","-0.000337081831570061"
"2000-10-27","1364.439941","1384.569946","1364.130005","1379.579956","1086300000","1379.579956","0.0110961388222803"
"2000-10-30","1379.579956","1406.359985","1376.859985","1398.660034","1186500000","1398.660034","0.013830353157146"
"2000-10-31","1398.660034","1432.219971","1398.660034","1429.400024","1366400000","1429.400024","0.0219781714303277"
"2000-11-01","1429.400024","1429.599976","1410.449951","1421.219971","1206800000","1421.219971","-0.00572271782751841"
"2000-11-02","1421.219971","1433.400024","1421.219971","1428.319946","1167700000","1428.319946","0.00499569042433621"
"2000-11-03","1428.319946","1433.209961","1420.920044","1426.689941","997700000","1426.689941","-0.00114120439511105"
"2000-11-06","1428.76001","1438.459961","1427.719971","1432.189941","930900000","1432.189941","0.00240063479940212"
"2000-11-07","1432.189941","1436.219971","1423.26001","1431.869995","880900000","1431.869995","-0.00022339634628119"
"2000-11-08","1431.869995","1437.280029","1408.780029","1409.280029","909300000","1409.280029","-0.0157765482054116"
"2000-11-09","1409.280029","1409.280029","1369.680054","1400.140015","1.111e+09","1400.140015","-0.00648559109042768"
"2000-11-10","1400.140015","1400.140015","1365.969971","1365.97998","962500000","1365.97998","-0.0243975849800992"
"2000-11-13","1365.97998","1365.97998","1328.619995","1351.26001","1129300000","1351.26001","-0.0107761242591565"
"2000-11-14","1351.26001","1390.060059","1351.26001","1382.949951","1118800000","1382.949951","0.0234521415312217"
"2000-11-15","1382.949951","1395.959961","1374.75","1389.810059","1066800000","1389.810059","0.0049604889859097"
"2000-11-16","1389.810059","1394.76001","1370.390015","1372.319946","956300000","1372.319946","-0.0125845347619547"
"2000-11-17","1372.319946","1384.849976","1355.550049","1367.719971","1070400000","1367.719971","-0.00335196978912094"
"2000-11-20","1367.719971","1367.719971","1341.670044","1342.619995","955800000","1342.619995","-0.0183516922558704"
"2000-11-21","1342.619995","1355.869995","1333.619995","1347.349976","1137100000","1347.349976","0.00352294842741408"
"2000-11-22","1347.349976","1347.349976","1321.890015","1322.359985","963200000","1322.359985","-0.0185475128549673"
"2000-11-24","1322.359985","1343.829956","1322.359985","1341.77002","404870000","1341.77002","0.0146783290633223"
"2000-11-27","1341.77002","1362.5","1341.77002","1348.969971","946100000","1348.969971","0.00536600974286194"
"2000-11-28","1348.969971","1358.810059","1334.969971","1336.089966","1028200000","1336.089966","-0.00954802944238407"
"2000-11-29","1336.089966","1352.380005","1329.280029","1341.930054","402100000","1341.930054","0.00437102900898511"
"2000-11-30","1341.910034","1341.910034","1294.900024","1314.949951","1186530000","1314.949951","-0.0200908274898554"
"2000-12-01","1314.949951","1334.670044","1307.02002","1315.22998","1195200000","1315.22998","0.000212957915080384"
"2000-12-04","1315.180054","1332.060059","1310.22998","1324.969971","1.103e+09","1324.969971","0.00744378457552251"
"2000-12-05","1324.969971","1376.560059","1324.969971","1376.540039","900300000","1376.540039","0.0389216881353759"
"2000-12-06","1376.540039","1376.540039","1346.150024","1351.459961","1399300000","1351.459961","-0.0182196502022706"
"2000-12-07","1351.459961","1353.5","1339.26001","1343.550049","1.128e+09","1343.550049","-0.00585286447860965"
"2000-12-08","1343.550049","1380.329956","1343.550049","1369.890015","1358300000","1369.890015","0.0196047523645321"
"2000-12-11","1369.890015","1389.050049","1364.140015","1380.199951","1202400000","1380.199951","0.00752610493332204"
"2000-12-12","1380.199951","1380.27002","1370.27002","1371.180054","1083400000","1371.180054","-0.00653521034648995"
"2000-12-13","1371.180054","1385.819946","1358.47998","1359.98999","1195100000","1359.98999","-0.00816090050854831"
"2000-12-14","1359.98999","1359.98999","1340.47998","1340.930054","1061300000","1340.930054","-0.0140147619762996"
"2000-12-15","1340.930054","1340.930054","1305.380005","1312.150024","1561100000","1312.150024","-0.0214627376828112"
"2000-12-18","1312.150024","1332.319946","1312.150024","1322.73999","1189900000","1322.73999","0.00807069756224766"
"2000-12-19","1322.959961","1346.439941","1305.199951","1305.599976","1324900000","1305.599976","-0.0131220789077229"
"2000-12-20","1305.599976","1305.599976","1261.160034","1264.73999","1421600000","1264.73999","-0.0312959457346068"
"2000-12-21","1264.73999","1285.310059","1254.069946","1274.859985","1449900000","1274.859985","0.00800164071668203"
"2000-12-22","1274.859985","1305.969971","1274.859985","1305.949951","1087100000","1305.949951","0.0243869651301355"
"2000-12-26","1305.969971","1315.939941","1301.640015","1315.189941","806500000","1315.189941","0.0070598637064681"
"2000-12-27","1315.189941","1332.030029","1310.959961","1328.920044","1092700000","1328.920044","0.01043963504584"
"2000-12-28","1328.920044","1335.930054","1325.780029","1334.219971","1015300000","1334.219971","0.00398814588125817"
"2000-12-29","1334.219971","1340.099976","1317.51001","1320.280029","1035500000","1320.280029","-0.0104480088013912"
"2001-01-02","1320.280029","1320.280029","1276.050049","1283.27002","1129400000","1283.27002","-0.0280319388213666"
"2001-01-03","1283.27002","1347.76001","1274.619995","1347.560059","1880700000","1347.560059","0.0500986059036897"
"2001-01-04","1347.560059","1350.23999","1329.140015","1333.339966","2.131e+09","1333.339966","-0.0105524743814034"
"2001-01-05","1333.339966","1334.77002","1294.949951","1298.349976","1430800000","1298.349976","-0.0262423619573705"
"2001-01-08","1298.349976","1298.349976","1276.290039","1295.859985","1115500000","1295.859985","-0.0019178118735529"
"2001-01-09","1295.859985","1311.719971","1295.140015","1300.800049","1191300000","1300.800049","0.00381218963250871"
"2001-01-10","1300.800049","1313.76001","1287.280029","1313.27002","1296500000","1313.27002","0.00958638570899991"
"2001-01-11","1313.27002","1332.189941","1309.719971","1326.819946","1411200000","1326.819946","0.0103176999350066"
"2001-01-12","1326.819946","1333.209961","1311.589966","1318.550049","1.276e+09","1318.550049","-0.00623287057519116"
"2001-01-16","1318.319946","1327.810059","1313.329956","1326.650024","1205700000","1326.650024","0.00631870740124564"
"2001-01-17","1326.650024","1346.920044","1325.410034","1329.469971","1349100000","1329.469971","0.00212561485620563"
"2001-01-18","1329.890015","1352.709961","1327.410034","1347.969971","1.445e+09","1347.969971","0.0135950761311642"
"2001-01-19","1347.969971","1354.550049","1336.73999","1342.540039","1407800000","1342.540039","-0.00402822920155393"
"2001-01-22","1342.540039","1353.619995","1333.839966","1342.900024","1.164e+09","1342.900024","0.000268137254415286"
"2001-01-23","1342.900024","1362.900024","1339.630005","1360.400024","1232600000","1360.400024","0.013031498761817"
"2001-01-24","1360.400024","1369.75","1357.280029","1364.300049","1.309e+09","1364.300049","0.0028668222075832"
"2001-01-25","1364.300049","1367.349976","1354.630005","1357.51001","1.258e+09","1357.51001","-0.0049769396438686"
"2001-01-26","1357.51001","1357.51001","1342.75","1354.949951","1.098e+09","1354.949951","-0.00188584907745904"
"2001-01-29","1354.920044","1365.540039","1350.359985","1364.170044","1053100000","1364.170044","0.00682697111240019"
"2001-01-30","1364.170044","1375.680054","1356.199951","1373.72998","1149800000","1373.72998","0.00700787709131085"
"2001-01-31","1373.72998","1383.369995","1364.660034","1366.01001","1295300000","1366.01001","-0.00561971429057703"
"2001-02-01","1366.01001","1373.5","1359.339966","1373.469971","1118800000","1373.469971","0.00546113201615559"
"2001-02-02","1373.469971","1376.380005","1348.719971","1349.469971","1048400000","1349.469971","-0.0174739896078878"
"2001-02-05","1349.469971","1354.560059","1344.47998","1354.310059","1.013e+09","1354.310059","0.00358665854299319"
"2001-02-06","1354.310059","1363.550049","1350.040039","1352.26001","1059600000","1352.26001","-0.00151372205085272"
"2001-02-07","1352.26001","1352.26001","1334.26001","1340.890015","1158300000","1340.890015","-0.00840814260269371"
"2001-02-08","1341.099976","1350.319946","1332.420044","1332.530029","1107200000","1332.530029","-0.00639023723314119"
"2001-02-09","1332.530029","1332.530029","1309.97998","1314.76001","1075500000","1314.76001","-0.0133355486280002"
"2001-02-12","1314.76001","1330.959961","1313.640015","1330.310059","1039100000","1330.310059","0.011827290822452"
"2001-02-13","1330.310059","1336.619995","1317.51001","1318.800049","1075200000","1318.800049","-0.00865212581242308"
"2001-02-14","1318.800049","1320.72998","1304.719971","1315.920044","1150300000","1315.920044","-0.00218380716787491"
"2001-02-15","1315.920044","1331.290039","1315.920044","1326.609985","1153700000","1326.609985","0.00812354903228459"
"2001-02-16","1326.609985","1326.609985","1293.180054","1301.530029","1257200000","1301.530029","-0.0189052971736829"
"2001-02-20","1301.530029","1307.160034","1278.439941","1278.939941","1112200000","1278.939941","-0.0173565630424651"
"2001-02-21","1278.939941","1282.969971","1253.160034","1255.27002","1208500000","1255.27002","-0.0185074531189422"
"2001-02-22","1255.27002","1259.939941","1228.329956","1252.819946","1365900000","1252.819946","-0.00195183025242637"
"2001-02-23","1252.819946","1252.819946","1215.439941","1245.859985","1231300000","1245.859985","-0.00555543597643202"
"2001-02-26","1245.859985","1267.689941","1241.709961","1267.650024","1130800000","1267.650024","0.0174899581512765"
"2001-02-27","1267.650024","1272.76001","1252.26001","1257.939941","1114100000","1257.939941","-0.0076599083470691"
"2001-02-28","1257.939941","1263.469971","1229.650024","1239.939941","1225300000","1239.939941","-0.0143091092136648"
"2001-03-01","1239.939941","1241.359985","1214.5","1241.22998","1294900000","1241.22998","0.00104040442391071"
"2001-03-02","1241.22998","1251.01001","1219.73999","1234.180054","1.294e+09","1234.180054","-0.00567979029961888"
"2001-03-05","1234.180054","1242.550049","1234.040039","1241.410034","929200000","1241.410034","0.00585812416637878"
"2001-03-06","1241.410034","1267.420044","1241.410034","1253.800049","1091800000","1253.800049","0.00998059840073755"
"2001-03-07","1253.800049","1263.859985","1253.800049","1261.890015","1132200000","1261.890015","0.00645235738063048"
"2001-03-08","1261.890015","1266.5","1257.599976","1264.73999","1114100000","1264.73999","0.00225849714802608"
"2001-03-09","1264.73999","1264.73999","1228.420044","1233.420044","1085900000","1233.420044","-0.0247639406104334"
"2001-03-12","1233.420044","1233.420044","1176.780029","1180.160034","1.229e+09","1180.160034","-0.0431807560279927"
"2001-03-13","1180.160034","1197.829956","1171.5","1197.660034","1360900000","1197.660034","0.0148284974035987"
"2001-03-14","1197.660034","1197.660034","1155.349976","1166.709961","1397400000","1166.709961","-0.025842118899661"
"2001-03-15","1166.709961","1182.040039","1166.709961","1173.560059","1259500000","1173.560059","0.00587129469103752"
"2001-03-16","1173.560059","1173.560059","1148.640015","1150.530029","1543560000","1150.530029","-0.0196240744761065"
"2001-03-19","1150.530029","1173.5","1147.180054","1170.810059","1126200000","1170.810059","0.0176266846486628"
"2001-03-20","1170.810059","1180.560059","1142.189941","1142.619995","1235900000","1142.619995","-0.0240774016103665"
"2001-03-21","1142.619995","1149.390015","1118.73999","1122.140015","1346300000","1122.140015","-0.0179237017465287"
"2001-03-22","1122.140015","1124.27002","1081.189941","1117.579956","1723950000","1117.579956","-0.00406371659422546"
"2001-03-23","1117.579956","1141.829956","1117.579956","1139.829956","1364900000","1139.829956","0.0199090900660355"
"2001-03-26","1139.829956","1160.02002","1139.829956","1152.689941","1.114e+09","1152.689941","0.0112823714908578"
"2001-03-27","1152.689941","1183.349976","1150.959961","1182.170044","1314200000","1182.170044","0.0255750501079456"
"2001-03-28","1182.170044","1182.170044","1147.829956","1153.290039","1333400000","1153.290039","-0.0244296538781184"
"2001-03-29","1153.290039","1161.689941","1136.26001","1147.949951","1234500000","1147.949951","-0.00463030791857895"
"2001-03-30","1147.949951","1162.800049","1143.829956","1160.329956","1280800000","1160.329956","0.0107844466470124"
"2001-04-02","1160.329956","1169.51001","1137.51001","1145.869995","1254900000","1145.869995","-0.0124619388866317"
"2001-04-03","1145.869995","1145.869995","1100.189941","1106.459961","1386100000","1106.459961","-0.0343931110614342"
"2001-04-04","1106.459961","1117.5","1091.98999","1103.25","1425590000","1103.25","-0.00290110904428834"
"2001-04-05","1103.25","1151.469971","1103.25","1151.439941","1.368e+09","1151.439941","0.0436799827781555"
"2001-04-06","1151.439941","1151.439941","1119.290039","1128.430054","1266800000","1128.430054","-0.0199835755046126"
"2001-04-09","1128.430054","1146.130005","1126.380005","1137.589966","1062800000","1137.589966","0.00811739457623492"
"2001-04-10","1137.589966","1173.920044","1137.589966","1168.380005","1349600000","1168.380005","0.0270660254751227"
"2001-04-11","1168.380005","1182.23999","1160.26001","1165.890015","1290300000","1165.890015","-0.00213114739155437"
"2001-04-12","1165.890015","1183.51001","1157.72998","1183.5","1.102e+09","1183.5","0.0151043278297568"
"2001-04-16","1183.5","1184.640015","1167.380005","1179.680054","913900000","1179.680054","-0.00322766877904527"
"2001-04-17","1179.680054","1192.25","1168.900024","1191.810059","1109600000","1191.810059","0.0102824532455814"
"2001-04-18","1191.810059","1248.420044","1191.810059","1238.160034","1918900000","1238.160034","0.0388904042636546"
"2001-04-19","1238.160034","1253.709961","1233.390015","1253.689941","1486800000","1253.689941","0.0125427299973729"
"2001-04-20","1253.699951","1253.699951","1234.410034","1242.97998","1338700000","1242.97998","-0.00855066716039138"
"2001-04-23","1242.97998","1242.97998","1217.469971","1224.359985","1012600000","1224.359985","-0.0149801246195454"
"2001-04-24","1224.359985","1233.540039","1208.890015","1209.469971","1216500000","1209.469971","-0.0121614673645187"
"2001-04-25","1209.469971","1232.359985","1207.380005","1228.75","1203600000","1228.75","0.0159408910202699"
"2001-04-26","1228.75","1248.300049","1228.75","1234.52002","1345200000","1234.52002","0.00469584537131225"
"2001-04-27","1234.52002","1253.069946","1234.52002","1253.050049","1091300000","1253.050049","0.015009905631178"
"2001-04-30","1253.050049","1269.300049","1243.98999","1249.459961","1266800000","1249.459961","-0.00286507949372414"
"2001-05-01","1249.459961","1266.469971","1243.550049","1266.439941","1181300000","1266.439941","0.0135898552414679"
"2001-05-02","1266.439941","1272.930054","1257.699951","1267.430054","1342200000","1267.430054","0.000781808096811941"
"2001-05-03","1267.430054","1267.430054","1239.880005","1248.579956","1137900000","1248.579956","-0.014872692927321"
"2001-05-04","1248.579956","1267.51001","1232","1266.609985","1082100000","1266.609985","0.0144404280345503"
"2001-05-07","1266.609985","1270","1259.189941","1263.51001","9.49e+08","1263.51001","-0.00244745820474492"
"2001-05-08","1266.709961","1267.01001","1253","1261.199951","1006300000","1261.199951","-0.00434985921769345"
"2001-05-09","1261.199951","1261.650024","1247.829956","1255.540039","1132400000","1255.540039","-0.00448771980645286"
"2001-05-10","1255.540039","1268.140015","1254.560059","1255.180054","1056700000","1255.180054","-0.000286717260157445"
"2001-05-11","1255.180054","1259.839966","1240.790039","1245.670044","906200000","1245.670044","-0.00757661020002152"
"2001-05-14","1245.670044","1249.680054","1241.02002","1248.920044","858200000","1248.920044","0.00260903761445836"
"2001-05-15","1248.920044","1257.449951","1245.359985","1249.439941","1071800000","1249.439941","0.000416277248890185"
"2001-05-16","1249.439941","1286.390015","1243.02002","1284.98999","1405300000","1284.98999","0.028452787391723"
"2001-05-17","1284.98999","1296.47998","1282.650024","1288.48999","1355600000","1288.48999","0.00272375662630648"
"2001-05-18","1288.48999","1292.060059","1281.150024","1291.959961","1130800000","1291.959961","0.00269305235347617"
"2001-05-21","1291.959961","1312.949951","1287.869995","1312.829956","1174900000","1312.829956","0.0161537475076598"
"2001-05-22","1312.829956","1315.930054","1306.890015","1309.380005","1260400000","1309.380005","-0.00262787346086431"
"2001-05-23","1309.380005","1309.380005","1288.699951","1289.050049","1134800000","1289.050049","-0.0155263986943195"
"2001-05-24","1289.050049","1295.040039","1281.219971","1293.170044","1100700000","1293.170044","0.00319614820479326"
"2001-05-25","1293.170044","1293.170044","1276.420044","1277.890015","828100000","1277.890015","-0.0118159472305252"
"2001-05-29","1277.890015","1278.420044","1265.410034","1267.930054","1.026e+09","1267.930054","-0.00779406747301333"
"2001-05-30","1267.930054","1267.930054","1245.959961","1248.079956","1158600000","1248.079956","-0.015655515016288"
"2001-05-31","1248.079956","1261.910034","1248.069946","1255.819946","1226600000","1255.819946","0.00620151774955677"
"2001-06-01","1255.819946","1265.339966","1246.880005","1260.670044","1.015e+09","1260.670044","0.003862096644864"
"2001-06-04","1260.670044","1267.170044","1256.359985","1267.109985","836500000","1267.109985","0.0051083477636755"
"2001-06-05","1267.109985","1286.619995","1267.109985","1283.569946","1116800000","1283.569946","0.0129901596505847"
"2001-06-06","1283.569946","1283.849976","1269.01001","1270.030029","1061900000","1270.030029","-0.0105486397856187"
"2001-06-07","1270.030029","1277.079956","1265.079956","1276.959961","1089600000","1276.959961","0.00545651035153595"
"2001-06-08","1276.959961","1277.109985","1259.98999","1264.959961","726200000","1264.959961","-0.00939731891875661"
"2001-06-11","1264.959961","1264.959961","1249.22998","1254.390015","870100000","1254.390015","-0.00835595301502201"
"2001-06-12","1254.390015","1261","1235.75","1255.849976","1136500000","1255.849976","0.00116388123513565"
"2001-06-13","1255.849976","1259.75","1241.589966","1241.599976","1063600000","1241.599976","-0.011346896741112"
"2001-06-14","1241.599976","1241.599976","1218.900024","1219.869995","1242900000","1219.869995","-0.0175015958602112"
"2001-06-15","1219.869995","1221.5","1203.030029","1214.359985","1635550000","1214.359985","-0.00451688296505724"
"2001-06-18","1214.359985","1221.22998","1208.329956","1208.430054","1111600000","1208.430054","-0.00488317391321168"
"2001-06-19","1208.430054","1226.109985","1207.709961","1212.579956","1184900000","1212.579956","0.00343412677156084"
"2001-06-20","1212.579956","1225.609985","1210.069946","1223.140015","1350100000","1223.140015","0.00870875272822002"
"2001-06-21","1223.140015","1240.23999","1220.25","1237.040039","1546820000","1237.040039","0.0113642132785591"
"2001-06-22","1237.040039","1237.72998","1221.410034","1225.349976","1189200000","1225.349976","-0.0094500279954156"
"2001-06-25","1225.349976","1231.5","1213.599976","1218.599976","1050100000","1218.599976","-0.00550863029518679"
"2001-06-26","1218.599976","1220.699951","1204.640015","1216.76001","1198900000","1216.76001","-0.00150990155607881"
"2001-06-27","1216.76001","1219.920044","1207.290039","1211.069946","1162100000","1211.069946","-0.00467640615506413"
"2001-06-28","1211.069946","1234.439941","1211.069946","1226.199951","1327300000","1226.199951","0.0124930893132741"
"2001-06-29","1226.199951","1237.290039","1221.140015","1224.380005","1832360000","1224.380005","-0.00148421633724243"
"2001-07-02","1224.420044","1239.780029","1224.030029","1236.719971","1128300000","1236.719971","0.0100455126165837"
"2001-07-03","1236.709961","1236.709961","1229.430054","1234.449951","622110000","1234.449951","-0.00182743737114604"
"2001-07-05","1234.449951","1234.449951","1219.150024","1219.23999","934900000","1219.23999","-0.012321245577983"
"2001-07-06","1219.23999","1219.23999","1188.73999","1190.589966","1056700000","1190.589966","-0.0234982646853636"
"2001-07-09","1190.589966","1201.76001","1189.75","1198.780029","1045700000","1198.780029","0.0068789954844958"
"2001-07-10","1198.780029","1203.430054","1179.930054","1181.52002","1263800000","1181.52002","-0.0143979784301195"
"2001-07-11","1181.52002","1184.930054","1168.459961","1180.180054","1384100000","1180.180054","-0.00113410350846193"
"2001-07-12","1180.180054","1210.25","1180.180054","1208.140015","1.394e+09","1208.140015","0.0236912671970984"
"2001-07-13","1208.140015","1218.540039","1203.609985","1215.680054","1121700000","1215.680054","0.00624103076330932"
"2001-07-16","1215.680054","1219.630005","1200.050049","1202.449951","1039800000","1202.449951","-0.0108828823475949"
"2001-07-17","1202.449951","1215.359985","1196.140015","1214.439941","1238100000","1214.439941","0.00997130066829703"
"2001-07-18","1214.439941","1214.439941","1198.329956","1207.709961","1316300000","1207.709961","-0.00554163262652448"
"2001-07-19","1207.709961","1225.040039","1205.800049","1215.02002","1343500000","1215.02002","0.0060528266190229"
"2001-07-20","1215.02002","1215.689941","1207.040039","1210.849976","1170900000","1210.849976","-0.00343207842781057"
"2001-07-23","1210.849976","1215.219971","1190.5","1191.030029","986900000","1191.030029","-0.016368623192672"
"2001-07-24","1191.030029","1191.030029","1165.540039","1171.650024","1198700000","1171.650024","-0.0162716342393748"
"2001-07-25","1171.650024","1190.52002","1171.280029","1190.48999","1280700000","1190.48999","0.0160798579900853"
"2001-07-26","1190.48999","1204.180054","1182.650024","1202.930054","1213900000","1202.930054","0.0104495326331974"
"2001-07-27","1202.930054","1209.26001","1195.98999","1205.819946","1015300000","1205.819946","0.00240237742035843"
"2001-07-30","1205.819946","1209.050049","1200.410034","1204.52002","909100000","1204.52002","-0.00107804320563142"
"2001-07-31","1204.52002","1222.73999","1204.52002","1211.22998","1129200000","1211.22998","0.00557065045710086"
"2001-08-01","1211.22998","1223.040039","1211.22998","1215.930054","1340300000","1215.930054","0.00388041418855886"
"2001-08-02","1215.930054","1226.27002","1215.310059","1220.75","1218300000","1220.75","0.00396399939630086"
"2001-08-03","1220.75","1220.75","1205.310059","1214.349976","939900000","1214.349976","-0.00524269834118372"
"2001-08-06","1214.349976","1214.349976","1197.349976","1200.47998","811700000","1200.47998","-0.0114217451921784"
"2001-08-07","1200.469971","1207.560059","1195.640015","1204.400024","1.012e+09","1204.400024","0.00327376202232387"
"2001-08-08","1204.400024","1206.790039","1181.27002","1183.530029","1124600000","1183.530029","-0.0173281256925648"
"2001-08-09","1183.530029","1184.709961","1174.680054","1183.430054","1104200000","1183.430054","-8.44718744352923e-05"
"2001-08-10","1183.430054","1193.329956","1169.550049","1190.160034","960900000","1190.160034","0.00568684222379912"
"2001-08-13","1190.160034","1193.819946","1185.119995","1191.290039","837600000","1191.290039","0.000949456348489671"
"2001-08-14","1191.290039","1198.790039","1184.26001","1186.72998","964600000","1186.72998","-0.00382783272814716"
"2001-08-15","1186.72998","1191.209961","1177.609985","1178.02002","1065600000","1178.02002","-0.00733946234340531"
"2001-08-16","1178.02002","1181.800049","1166.079956","1181.660034","1055400000","1181.660034","0.00308994239333901"
"2001-08-17","1181.660034","1181.660034","1156.069946","1161.969971","974300000","1161.969971","-0.016663052344546"
"2001-08-20","1161.969971","1171.410034","1160.939941","1171.410034","897100000","1171.410034","0.00812418843481456"
"2001-08-21","1171.410034","1179.849976","1156.560059","1157.26001","1041600000","1157.26001","-0.0120794799338385"
"2001-08-22","1157.26001","1168.560059","1153.339966","1165.310059","1110800000","1165.310059","0.00695612820838762"
"2001-08-23","1165.310059","1169.859985","1160.959961","1162.089966","986200000","1162.089966","-0.00276329288941623"
"2001-08-24","1162.089966","1185.150024","1162.089966","1184.930054","1043600000","1184.930054","0.0196543199478929"
"2001-08-27","1184.930054","1186.849976","1178.069946","1179.209961","842600000","1179.209961","-0.00482736764139827"
"2001-08-28","1179.209961","1179.660034","1161.170044","1161.51001","987100000","1161.51001","-0.0150100080438517"
"2001-08-29","1161.51001","1166.969971","1147.380005","1148.560059","963700000","1148.560059","-0.0111492375343369"
"2001-08-30","1148.599976","1151.75","1124.869995","1129.030029","1.157e+09","1129.030029","-0.0170380875926468"
"2001-08-31","1129.030029","1141.829956","1126.380005","1133.579956","920100000","1133.579956","0.00402994329923179"
"2001-09-04","1133.579956","1155.400024","1129.060059","1132.939941","1178300000","1132.939941","-0.000564596256851906"
"2001-09-05","1132.939941","1135.52002","1114.859985","1131.73999","1384500000","1131.73999","-0.00105914793589227"
"2001-09-06","1131.73999","1131.73999","1105.829956","1106.400024","1359700000","1106.400024","-0.0223902718149952"
"2001-09-07","1106.400024","1106.400024","1082.119995","1085.780029","1424300000","1085.780029","-0.0186370160454733"
"2001-09-10","1085.780029","1096.939941","1073.150024","1092.540039","1276600000","1092.540039","0.00622594800000688"
"2001-09-17","1092.540039","1092.540039","1037.459961","1038.77002","2330830000","1038.77002","-0.0492156049944089"
"2001-09-18","1038.77002","1046.420044","1029.25","1032.73999","1650410000","1032.73999","-0.00580497115232484"
"2001-09-19","1032.73999","1038.910034","984.619995","1016.099976","2120550000","1016.099976","-0.0161124911992612"
"2001-09-20","1016.099976","1016.099976","984.48999","984.539978","2004800000","984.539978","-0.03105993381108"
"2001-09-21","984.539978","984.539978","944.75","965.799988","2317300000","965.799988","-0.0190342600795841"
"2001-09-24","965.799988","1008.440002","965.799988","1003.450012","1746600000","1003.450012","0.038983251675087"
"2001-09-25","1003.450012","1017.140015","998.330017","1012.27002","1613800000","1012.27002","0.00878968348649542"
"2001-09-26","1012.27002","1020.289978","1002.619995","1007.039978","1519100000","1007.039978","-0.00516664713630463"
"2001-09-27","1007.039978","1018.919983","998.23999","1018.609985","1.467e+09","1018.609985","0.0114891238210605"
"2001-09-28","1018.609985","1040.939941","1018.609985","1040.939941","1631500000","1040.939941","0.0219219881297355"
"2001-10-01","1040.939941","1040.939941","1026.76001","1038.550049","1175600000","1038.550049","-0.00229589806853241"
"2001-10-02","1038.550049","1051.329956","1034.469971","1051.329956","1289800000","1051.329956","0.0123055282817671"
"2001-10-03","1051.329956","1075.380005","1041.47998","1072.280029","1650600000","1072.280029","0.0199272101783429"
"2001-10-04","1072.280029","1084.119995","1067.819946","1069.630005","1609100000","1069.630005","-0.00247139173380989"
